지방청,경찰서,관서명,구분,주소
부산청,부산북부,덕천,지구대,부산광역시 북구  금곡대로 66-8
부산청,부산북부,구포,지구대,부산광역시 북구  시랑로79번길 3
부산청,부산북부,만덕,지구대,부산광역시 북구  은행나무로36번가길 24
부산청,부산북부,화명,지구대,부산광역시 북구  용당로 6
부산청,부산북부,금곡,파출소,부산광역시 북구  금곡대로 462
부산청,부산기장,기장,지구대,부산광역시 기장군 기장읍 차성동로 94-6 
부산청,부산기장,일광,파출소,부산광역시 기장군 일광면 일광로 77-15 
부산청,부산기장,장안,파출소,부산광역시 기장군 장안읍 해맞이로 5 
부산청,부산기장,정관,지구대,부산광역시 기장군 정관읍 용수로 17 
부산청,부산기장,철마,파출소,부산광역시 기장군 철마면 철마로 473 
대구청,대구중부,서문,지구대,대구광역시 중구  국채보상로 99길 12
대구청,대구중부,동덕,지구대,대구광역시 중구 국채보상로 140길 16
대구청,대구중부,남산,지구대,대구광역시 중구  달구벌대로 2048
대구청,대구중부,중앙,파출소,대구광역시 중구  중앙대로 81길 88
대구청,대구동부,큰고개,지구대,대구광역시 동구  효목로19길 143
대구청,대구동부,동촌,지구대,대구광역시 동구  해동로 184
대구청,대구동부,안심,지구대,대구광역시 동구  반야월로 219
대구청,대구동부,남신암,지구대,대구광역시 동구  대현로 126 
대구청,대구동부,동대구,지구대,대구광역시 동구  동대구로85길 53 
대구청,대구동부,팔공,파출소,대구광역시 동구 팔공로 197길 47
대구청,대구동부,공산,파출소,대구광역시 동구 파계로 546
대구청,대구동부,봉무불로,파출소,대구광역시 동구 위남로9
대구청,대구동부,동내혁신,파출소,대구 동구 동내로 120
대구청,대구서부,평산,지구대,대구광역시 서구  달서로26길 1
대구청,대구서부,서도,지구대,대구광역시 서구  국채보상로 260
대구청,대구서부,이현,지구대,대구광역시 서구  국채보상로 117
대구청,대구서부,비원,지구대,대구광역시 서구  고성로 83
대구청,대구서부,내당4동,파출소,대구광역시 서구  달구벌대로 1737
대구청,대구남부,봉천,지구대,대구광역시 남구  봉덕로 87
대구청,대구남부,동대명,지구대,대구광역시 남구  양지로 100
대구청,대구남부,서대명,파출소,대구광역시 남구 대명남로 177
대구청,대구남부,대명,파출소,대구광역시 남구  두류공원로 113
대구청,대구남부,남대명,파출소,대구광역시 남구  대명남로 55
대구청,대구북부,노원,지구대,대구광역시 북구  오봉로 122
대구청,대구북부,복현,지구대,대구광역시 북구  경진로1길 50
대구청,대구북부,고성,지구대,대구광역시 북구  침산로 24
대구청,대구북부,산격,지구대,대구광역시 북구  연암로 114
대구청,대구수성,고산,지구대,대구광역시 수성구  고산로 150
대구청,대구수성,황금,지구대,대구광역시 수성구  청수로 245
대구청,대구수성,만촌,지구대,대구광역시 수성구  무열로 111
대구청,대구수성,상동,지구대,대구광역시 수성구  들안로 54
대구청,대구수성,지산,지구대,대구광역시 수성구  지범로 155
대구청,대구수성,범어,지구대,대구광역시 수성구  동대구로 313
대구청,대구수성,파동,파출소,대구광역시 수성구  파동로 2길 30
대구청,대구달서,월배,지구대,대구광역시 달서구  월배로 108
대구청,대구달서,상인,지구대,대구광역시 달서구  상인서로 36
대구청,대구달서,송현,지구대,대구광역시 달서구  학산로 184
대구청,대구달서,월성,파출소,대구광역시 달서구  월성로 69
대구청,대구달서,대곡,파출소,대구광역시 달서구  갈밭로 51
대구청,대구성서,신당,지구대,대구광역시 달서구  선원로 62
대구청,대구성서,죽전,파출소,대구광역시 달서구  용산로 212
대구청,대구성서,성당,파출소,대구광역시 달서구  구마로39길 83-16
대구청,대구성서,두류3동,파출소,대구광역시 달서구  야외음악당로 202
대구청,대구성서,성서,파출소,대구광역시 달서구  달구벌대로 1327
대구청,대구성서,용산,파출소,대구광역시 달서구  선원로 276
대구청,대구성서,두류,파출소,대구광역시 달서구  야외음악당로 280
대구청,대구성서,감삼,파출소,대구광역시 달서구  달구벌대로 1606
대구청,대구달성,가창,파출소,대구광역시 달성군 가창면 가창로 1076
대구청,대구달성,공단,파출소,대구광역시 달성군 논공읍 논공중앙로33길 7
대구청,대구달성,논공,파출소,대구광역시 달성군 논공읍 비슬로 1788
대구청,대구달성,구지,파출소,대구광역시 달성군 구지면 창리로11길 51
대구청,대구달성,화남,파출소,대구광역시 달성군 화원읍 비슬로 2480
대구청,대구달성,화원,파출소,대구광역시 달성군 화원읍 명천로 100
대구청,대구달성,옥포,파출소,대구광역시 달성군 옥포읍 비슬로 2294 
대구청,대구달성,다사,지구대,대구광역시 달성군 다사읍 세천로 100 
대구청,대구달성,현풍,파출소,대구광역시 달성군 현풍읍 현풍중앙로 70
대구청,대구달성,유가,파출소,대구광역시 달성군 유가읍 테크노상업로 99
대구청,대구달성,하빈,파출소,대구광역시 달성군 하빈면 달구벌대로 55길 58-4
대구청,대구강북,동천,지구대,대구광역시 북구  구암로 157
대구청,대구강북,강북,지구대,대구광역시 북구  동암로 171 
대구청,대구강북,무태,파출소,대구광역시 북구  서변로 62
대구청,대구강북,관문,파출소,대구광역시 북구 한강로 103
인천청,인천중부,신흥,지구대,인천광역시 중구  서해대로 399
인천청,인천중부,송림,지구대,인천광역시 동구  송림로 46-1
인천청,인천중부,하인천,지구대,인천광역시 중구  제물량로 266
인천청,인천중부,공항,지구대,인천광역시 중구  흰바위로27번길 12
인천청,인천중부,연안,파출소,인천광역시 중구  연안부두로 22 
인천청,인천중부,영흥,파출소,인천광역시 옹진군 영흥면 영흥북로 29
인천청,인천중부,북도,파출소,인천광역시 옹진군 시도로 61번길 91
인천청,인천중부,대청,파출소,인천광역시 옹진군 대청로 7번길 9
인천청,인천중부,연평,파출소,인천광역시 옹진군 연평면 연평로137번길 5
인천청,인천중부,백령,파출소,인천광역시 옹진군 백령면 백령로278번길 57
인천청,인천중부,덕적,파출소,인천광역시 옹진군 덕적면 덕적북로 117번길
인천청,인천중부,용유,파출소,인천광역시 중구 마시란로 314-20 
인천청,인천중부,송현,파출소,인천광역시 동구  수문통로 77
인천청,인천중부,동인천,파출소,인천광역시 중구  참외전로 119
인천청,인천중부,서흥,파출소,인천광역시 동구  샛골로 195 
인천청,인천중부,영종,지구대,인천광역시 중구 하늘달빛로 118
인천청,인천미추홀,학동,지구대,인천광역시 미추홀구 학익소로 63번길 92 
인천청,인천미추홀,숭의,지구대,인천광역시 미추홀구 석정로 24 
인천청,인천미추홀,도화,지구대,인천광역시 미추홀구 숙골로 87번길 22 
인천청,인천미추홀,주안역,지구대,인천광역시 미추홀구  주안로 71 
인천청,인천미추홀,주안,지구대,인천광역시 미추홀구 경원대로793번길 5 
인천청,인천미추홀,문학,지구대,인천광역시 미추홀구  소성로 340
인천청,인천미추홀,주안2,파출소,인천광역시 미추홀구  인하로 196
인천청,인천미추홀,용오,파출소,인천광역시 미추홀구  용오로 24
인천청,인천미추홀,석암,파출소,인천광역시 미추홀구  경인로 455-1
인천청,인천남동,만수,지구대,인천광역시 남동구 만수서로68
인천청,인천남동,구월,지구대,인천광역시 남동구 인하로 623
인천청,인천남동,간석,지구대,인천광역시 남동구 석산로176
인천청,인천남동,정각,지구대,인천광역시 남동구 용천로74
인천청,인천남동,간석4,파출소,인천광역시 남동구 석정로552번길7
인천청,인천남동,구월3,파출소,인천광역시 남동구 문화서로49번길 16
인천청,인천부평,철마,지구대,인천부평구 마장로251
인천청,인천부평,동암,지구대,인천 부평구 배곶로 50 
인천청,인천부평,역전,지구대,"인천광역시 부평구 광장로 6, 역전지구대"
인천청,인천부평,백운,파출소,인천 부평구 마장로 84
인천청,인천부평,청천,지구대,인천시 부평구 안남로 307
인천청,인천부평,부평2,파출소,인천시 부평구 부영로 33 부평2 파출소
인천청,인천서부,검단,지구대,인천광역시 서구 완정로 181
인천청,인천서부,가좌,지구대,인천광역시 서구 원적로 59
인천청,인천서부,석남,지구대,인천광역시 서구  가정로294번길 23
인천청,인천서부,청라,지구대,인천광역시 서구  청라라임로 66(연희동)
인천청,인천서부,가석,파출소,인천광역시 서구  서달로 121 
인천청,인천서부,불로,지구대,인천광역시 서구  검단로 755 번길 9
인천청,인천서부,가정,지구대,인천광역시 서구 가정로406번길 27
인천청,인천계양,계산,지구대,인천광역시 계양구  오조산로 43 
인천청,인천서부,서곶,지구대,인천광역시 서구  승학로402번길 
인천청,인천계양,효성,지구대,인천광역시 계양구  안남로554번길 31 
인천청,인천계양,계양산,지구대,인천광역시 계양구  계양산로 92
인천청,인천강화,송해,파출소,인천광역시 강화군 송해면 강화대로 691 
인천청,인천강화,길상,파출소,인천광역시 강화군 길상면 온수길36번길 7 
인천청,인천강화,삼산,파출소,인천광역시 강화군 삼산면 삼산북로 465
인천청,인천강화,교동,파출소,인천광역시 강화군 교동면 대룡안길54번길 14
인천청,인천강화,서도,파출소,인천광역시 강화군 서도면 주문도길 58
인천청,인천계양,장기,파출소,"인천광역시 계양구  장기서로 6 (장기동, 장기파출소) 장기동130-2호"
인천청,인천강화,불은,파출소,인천광역시 강화군 불은면 강화동로 558 
인천청,인천계양,계산1,파출소,인천광역시 계양구  계산천동로19번길 14 
인천청,인천강화,화도,파출소,인천광역시 강화군 화도면 마니산로732
인천청,인천강화,양도,파출소,인천광역시 강화군 양도면 강화남로 722 
인천청,인천강화,내가,파출소,인천광역시 강화군 내가면 강화서로 243
인천청,인천강화,심도,지구대,인천광역시 강화군 강화읍 동문안길 17
인천청,인천강화,선원,파출소,인천광역시 강화군 선원면 대문고개로 4
인천청,인천강화,양사,파출소,인천광역시 강화군 양사면 전망대로 1381-3
인천청,인천강화,하점,파출소,인천광역시 강화군 하점면 강화대로 1186
인천청,인천연수,동춘,지구대,인천광역시 연수구  먼우금로45번길 5 
인천청,인천연수,연수,지구대,인천광역시 연수구  함박뫼로 11-8 
인천청,인천연수,송도국제도시,지구대,인천광역시 연수구  해돋이로 96
인천청,인천연수,선학,파출소,인천광역시 연수구  선학로 58 
인천청,인천연수,송도국제도시2,지구대,인천광역시 연수구 송도과학로51번길 70
인천청,인천삼산,갈산,지구대,인천광역시 부평구 굴포로 7번길 43
인천청,인천삼산,부흥,지구대,"인천광역시 부평구  부개로 4번길  (구, 부개3동 501-10)"
인천청,인천삼산,중앙,지구대,인천광역시 부평구  주부토로 10
인천청,인천삼산,부개,파출소,인천광역시 부평구 일신동 60-2
인천청,인천삼산,부개2,파출소,인천광역시 부평구  충선로 49번길 
인천청,인천논현,만월,지구대,인천광역시 남동구 장승남로47번길 7
인천청,인천논현,논현,지구대,인천광역시 남동구 앵고개로 797
인천청,인천논현,남동공단,파출소,인천광역시 남동구 남동대로239번길 112
인천청,인천논현,서창,지구대,인천광역시 남동구 독곡로 30
광주청,광주광산,수완,지구대,광주광역시 광산구  수완로 63
광주청,광주광산,첨단,지구대,광주광역시 광산구  첨단중앙로106번길 65-15
광주청,광주광산,우산,지구대,광주광역시 광산구 사암로 106번길 3
광주청,광주광산,월곡,지구대,광주광역시 광산구  사암로 390번길 13-16
광주청,광주광산,도산,파출소,광주광역시 광산구  상무대로 93
광주청,광주광산,송정,파출소,광주광역시 광산구  상무대로 342
광주청,광주광산,하남,파출소,광주광역시 광산구  고봉로 124
광주청,광주광산,비아,파출소,광주광역시 광산구  비아중앙로31번길 14
광주청,광주광산,평동,파출소,광주광역시 광산구  평동로 790-16
광주청,광주광산,동곡,파출소,광주광역시 광산구  동곡로 155
광주청,광주광산,삼도,파출소,광주광역시 광산구  삼도로 341-3
광주청,광주광산,본량,파출소,광주광역시 광산구  용진로 395
광주청,광주광산,임곡,파출소,광주광역시 광산구  하림길 1
광주청,광주동부,금남,지구대,광주광역시 동구  예술길 31-5
광주청,광주동부,학서,파출소,광주광역시 동구  양림로 119 번길 13
광주청,광주동부,산수,파출소,광주광역시 동구  필문대로 157
광주청,광주동부,지원,파출소,광주광역시 동구  남문로 570 
광주청,광주동부,지산,파출소,광주광역시 동구  지호로 131
광주청,광주서부,금호,지구대,광주광역시 서구  운천로 30
광주청,광주서부,상무,지구대,광주광역시 서구  상무연하로 106
광주청,광주서부,화정,지구대,광주광역시 서구  화운로 160
광주청,광주서부,농성,파출소,광주광역시 서구  화정로 316
광주청,광주서부,동천,파출소,광주광역시 서구  유림로98번길 6
광주청,광주서부,염주,파출소,광주광역시 서구  염화로134번길 84
광주청,광주서부,풍암,파출소,광주광역시 서구  풍암1로 33
광주청,광주남부,백운,지구대,광주광역시 남구  월산로 30 
광주청,광주남부,방림,지구대,광주광역시 남구  대남대로149번길 8
광주청,광주남부,효덕,지구대,광주광역시 남구  화산로 27
광주청,광주남부,양림,파출소,광주광역시 남구  천변좌로 410 
광주청,광주남부,주월,파출소,광주광역시 남구  회재로1217번길 7
광주청,광주남부,대촌,파출소,광주광역시 남구  고싸움로 136
광주청,광주북부,우산,지구대,광주광역시 북구  중문로 63
광주청,광주북부,동운,지구대,광주광역시 북구  북문대로 240
광주청,광주북부,두암,지구대,광주광역시 북구  군왕로 146
광주청,광주북부,용봉,지구대,광주광역시 북구  문화소통로 78
광주청,광주북부,일곡,지구대,광주광역시 북구  설죽로 489
광주청,광주북부,문흥,지구대,광주광역시 북구  대천로 146
광주청,광주북부,역전,지구대,광주광역시 북구  태봉로 57
광주청,광주북부,건국,지구대,광주광역시 북구  본촌마을길102번길 17
광주청,광주북부,석곡,파출소,광주광역시 북구  동문대로 642 
대전청,대전중부,남대전,지구대,대전광역시 중구  보문로 162번길 22
대전청,대전중부,서대전,지구대,대전광역시 중구  중앙로 14
대전청,대전중부,유등,지구대,대전광역시 중구 문화로 115-2
대전청,대전중부,문화,지구대,대전광역시 중구 보문산로 193
대전청,대전중부,선화,파출소,대전광역시 중구 우암로 14-1
대전청,대전중부,중촌,파출소,대전광역시 중구  대종로 661-1
대전청,대전동부,용전,지구대,대전광역시 동구  동서대로1695번길 54
대전청,대전동부,대전역,지구대,대전광역시 동구  역전시장길 7
대전청,대전동부,가양,지구대,대전광역시 동구  우암로 304
대전청,대전동부,천동,파출소,대전광역시 동구  대전로 501
대전청,대전동부,판암,파출소,대전광역시 동구  옥천로 403
대전청,대전동부,산내,파출소,대전광역시 동구  산내로 1332
대전청,대전서부,도마,지구대,대전광역시 서구  계백로 1366
대전청,대전서부,내동,지구대,대전광역시 서구  갈마로 246
대전청,대전서부,구봉,지구대,대전광역시 서구  관저로 65
대전청,대전서부,가수원,파출소,대전광역시 서구  용소로40번길 7
대전청,대전대덕,신탄진,지구대,대전광역시 대덕구  대덕대로 1427
대전청,대전대덕,중리,지구대,대전광역시 대덕구  한밭대로 1084
대전청,대전대덕,송촌,지구대,대전광역시 대덕구  동춘당로 63
대전청,대전대덕,회덕,파출소,대전광역시 대덕구  대전로 1386
대전청,대전둔산,둔산,지구대,대전광역시 서구 둔산남로 9번길 21
대전청,대전둔산,갈마,지구대,대전광역시 서구 신갈마로 211
대전청,대전둔산,월평,지구대,대전광역시 서구 청사로 27-7
대전청,대전둔산,청사,지구대,대전광역시 서구 청사로 277
대전청,대전유성,유성,지구대,대전광역시 유성구  문화원로 136
대전청,대전유성,도룡,지구대,대전광역시 유성구  가정로 318
대전청,대전유성,노은,지구대,대전광역시 유성구  은구비로 72
대전청,대전유성,신성,지구대,대전광역시 유성구 신성로 71
대전청,대전유성,복용,파출소,대전광역시 유성구 복용북로75번길 19
대전청,대전유성,구즉,파출소,대전광역시 유성구 구룡달전로 21
대전청,대전유성,진잠,파출소,대전광역시 유성구  원내동 95
울산청,울산중부,태화,지구대,울산광역시 중구 종가5길 55
울산청,울산중부,학성,지구대,울산광역시 중구 학산로 7
울산청,울산중부,병영,지구대,울산광역시 중구 병영성7길 11
울산청,울산중부,반구,파출소,울산광역시 중구 반구정10길 4
울산청,울산중부,성안,파출소,울산광역시 중구 성안로 257
울산청,울산남부,신정,지구대,울산광역시 남구 돋질로 118
울산청,울산남부,삼산,지구대,울산광역시 남구 번영로 217
울산청,울산남부,야음,지구대,울산광역시 남구 수암로 277
울산청,울산남부,옥동,지구대,울산광역시 남구 대공원입구로21번길 16
울산청,울산남부,무거,지구대,울산광역시 남구 신복로22번길 22
울산청,울산남부,본동,파출소,울산광역시 남구 화합로194번길 17
울산청,울산동부,방어진,지구대,울산광역시 동구 월봉12길 77
울산청,울산동부,전하,지구대,울산광역시 동구 진성4길 20
울산청,울산동부,남목,파출소,울산광역시 동구 동해안로 54
울산청,울산동부,서부,파출소,울산광역시 동구 방어진순환도로 961
울산청,울산북부,화봉,파출소,울산광역시 북구 화봉로 83
울산청,울산북부,명촌,지구대,울산광역시 북구 명촌21길14
울산청,울산북부,농소1,파출소,울산광역시 북구 호계로 194
울산청,울산북부,농소3,파출소,울산광역시 북구 아진로 74
울산청,울산북부,양정,파출소,울산광역시 북구 염포로 549
울산청,울산북부,강동,파출소,울산광역시 북구 산음12길 6
울산청,울산울주,서생,파출소,울산광역시 울주군 서생면 해맞이로 867
울산청,울산울주,범서,파출소,울산광역시 울주군 범서읍 대리로 12
울산청,울산울주,언양,파출소,울산광역시 울주군 언양읍 남천둑길 77
울산청,울산울주,온양,파출소,울산광역시 울주군 온양읍 남창2길 30
울산청,울산울주,온산,파출소,울산광역시 울주군 온산읍 덕신로 229
울산청,울산울주,두동,파출소,울산광역시 울주군 두동면 대밀길 25
울산청,울산울주,상북,파출소,울산광역시 울주군 상북면 상북로 294
울산청,울산울주,삼남,파출소,울산광역시 울주군 삼남면 중남로 47
울산청,울산울주,청량,파출소,울산광역시 울주군 청량읍 온산로 767
울산청,울산울주,웅촌,파출소,울산광역시 울주군 웅촌면 곡천검단로 15
세종청,세종,조치원,지구대,세종특별자치시  조치원읍 새내로 140
세종청,세종,연동,파출소,세종특별자치시  부강면 청연로 606-1
세종청,세종,전의,파출소,세종특별자치시  전의면 만세길 6 
세종청,세종,전동,파출소,세종특별자치시  전동면 하노장4길 9
세종청,세종,금남,파출소,세종특별자치시  금남면 용포로 62
세종청,세종,한솔,지구대,세종특별자치시   노을3로 31
세종청,세종,부강,파출소,세종특별자치시  부강면 부강신대길 72-2
세종청,세종,아름,지구대,세종특별자치시   보듬3로 113
세종청,세종,보람,지구대,세종특별자치시 남세종로 440
경기남부청,수원중부,장안문,지구대,경기도 수원시 장안구 송정로 113
경기남부청,수원중부,노송,지구대,경기도 수원시 장안구 이목로 58
경기남부청,수원중부,화서문,지구대,경기도 수원시 팔달구 수성로182번길 3
경기남부청,수원중부,율천,파출소,경기도 수원시 장안구 서부로 2124
경기남부청,수원중부,행궁,파출소,경기도 수원시 팔달구 창룡대로 48
경기남부청,수원중부,창룡문,지구대,경기도 수원시 장안구 경수대로 758
경기남부청,수원중부,동부,파출소,경기도 수원시 팔달구 경수대로 621
경기남부청,수원남부,매탄,지구대,경기도 수원시 팔달구 동수원로 403
경기남부청,수원남부,산남,지구대,경기도 수원시 영통구 매영로 93-18
경기남부청,수원남부,곡선,지구대,경기도 수원시 권선구 권중로77
경기남부청,수원남부,영통,지구대,경기도 수원시 영통구 청명로 92
경기남부청,수원남부,인계,파출소,경기도 수원시 팔달구 장다리로 312
경기남부청,수원남부,권선,파출소,경기도 수원시 권선로 699번길 24-23
경기남부청,수원남부,세류,지구대,경기도 수원시 권선구 정조로 370
경기남부청,수원남부,태장,파출소,경기도 수원시 영통구 영통로 143
경기남부청,수원남부,광교,지구대,경기도 수원시 영통구 에듀타운로 82
경기남부청,수원서부,매산,지구대,경기도 수원시 팔달구 덕영대로 924
경기남부청,수원서부,고등,파출소,경기도 수원시 팔달구 고등동 고등로 50
경기남부청,수원서부,유천,파출소,경기도 수원시 팔달구 매교동 매산로 116번길 50
경기남부청,수원서부,서호,지구대,경기 수원시 권선구 구운로73번길 18-13(구운동)
경기남부청,수원서부,호매실,지구대,경기도 수원시 권선구 금곡동 금곡로 190
경기남부청,수원서부,당수,파출소,경기도 수원시 권선구 당수동 당진로 32번길 28-4
경기남부청,수원서부,고색,파출소,경기 수원시 권선구 매송고색로 750
경기남부청,안양동안,갈산,지구대,경기도 안양시 동안구 흥안대로223번길 30-1
경기남부청,안양동안,인덕원,지구대,경기도 안양시 동안구 동편로 190
경기남부청,안양동안,비산,지구대,경기도 안양시 동안구 관악대로 125
경기남부청,안양동안,호계,파출소,경기도 안양시 동안구 경수대로508번길 17
경기남부청,안양동안,범계,지구대,경기도 안양시 동안구 평촌대로217번길 57
경기남부청,안양동안,평안,지구대,경기도 안양시 동안구 관평로138번길 43
경기남부청,안양만안,안양,지구대,경기도 안양시 만안구 만안로 232
경기남부청,안양만안,명학,지구대,경기도 안양시 만안구 안양로 170번길20
경기남부청,안양만안,석수,지구대,경기도 안양시 만안구 경수대로 1161
경기남부청,안양만안,박달,지구대,경기도 안양시 만안구 박달로 492
경기남부청,군포,군포,지구대,경기도 군포시 군포로 511
경기남부청,군포,산본,지구대,경기도 군포시 수리산로203번길 51
경기남부청,군포,대야,파출소,경기도 군포시 대야1로 24번길 4
경기남부청,군포,금정,파출소,경기도 군포시 군포로 683번길 31
경기남부청,군포,송부,파출소,경기도 군포시 번영로 6-4
경기남부청,성남수정,수진,지구대,성남시 수정구 모란로 1
경기남부청,성남수정,신흥,지구대,성남시 수정구 시민로 150
경기남부청,성남수정,고등,파출소,성남시 수정구 고등공원로 47
경기남부청,성남수정,복정,파출소,성남시 수정구 복정로 36
경기남부청,성남수정,산성,파출소,성남시 수정구 수정남로 317
경기남부청,성남수정,단대,파출소,성남시 수정구 단대로 15
경기남부청,성남수정,중앙,파출소,성남시 수정구 수정로 145
경기남부청,성남수정,태평4,파출소,성남시 수정구 남문로 128
경기남부청,성남수정,수진1,파출소,성남시 수정구 탄리로 21
경기남부청,성남수정,성남위례,파출소,성남시 수정구 위례동로 135-2
경기남부청,성남중원,성호,지구대,경기도 성남시 중원구 산성대로 190-6
경기남부청,성남중원,금광,지구대,경기도 성남시 중원구 산성대로408번길 26-1
경기남부청,성남중원,은행,파출소,경기도 성남시 중원구 은행로25번길 14
경기남부청,성남중원,대원,파출소,경기도 성남시 중원구 둔촌대로 439
경기남부청,성남중원,상대원2,파출소,경기도 성남시 중원구 희망로 373
경기남부청,성남중원,도촌,파출소,경기도 성남시 중원구 도촌북로 43
경기남부청,분당,서현,지구대,성남시 분당구 중앙공원로31번길 30
경기남부청,분당,야탑,지구대,경기도 성남시 분당구 야탑로 76
경기남부청,분당,금곡,지구대,경기도 성남시 분당구 성남대로 171번길 12
경기남부청,분당,서판교,파출소,성남시 분당구 운중로 146번길 6
경기남부청,분당,동판교,파출소,경기 성남시 분당구 동판교로266번길 24
경기남부청,분당,구미,파출소,성남시 분당구 구미로 107
경기남부청,분당,수내,파출소,성남 분당구 불정로253
경기남부청,부천소사,송내,지구대,경기도 부천시 성주로 147
경기남부청,부천소사,소사,지구대,경기도 부천시 경인로 363
경기남부청,부천소사,범박,지구대,경기도 부천시 범안로 131
경기남부청,부천원미,중동,지구대,경기도 부천시 석천로 203-16
경기남부청,부천원미,중앙,지구대,경기도 부천시 장말로 337
경기남부청,부천원미,상동,지구대,경기도 부천시 상일로 99
경기남부청,부천원미,원미,지구대,경기도 부천시 원미로 149번길4
경기남부청,부천원미,계남,지구대,경기도 부천시 조마루로 252
경기남부청,부천원미,역곡,지구대,경기도 부천시 부이로 711번길 29
경기남부청,부천원미,약대,지구대,경기도 부천시 중동로 388번길 6
경기남부청,부천오정,내동,지구대,경기도 부천시 오정구 신흥로 411(삼정동)
경기남부청,부천오정,원종,지구대,경기도 부천시 오정구 소사로 778(원종동)
경기남부청,부천오정,고강,파출소,경기도 부천시 오정구 역곡로 519(고강동)
경기남부청,부천오정,성곡,파출소,경기도 부천시 오정구 삼작로352번길 42(여월동)
경기남부청,광명,철산,지구대,"경기도 광명시 철산로29번길 16(철산동, 철산지구대)"
경기남부청,광명,하안,지구대,"경기도 광명시 범안로 1027(하안동,하안지구대)"
경기남부청,광명,소하,지구대,"경기도 광명시 금하로 500(소하동, 소하지구대)"
