ConditionCode,Condition,Address,StoreName,Classify,Lat,Long
1,영업/정상,서울특별시 중구 장충단로13길 34 (을지로6가),동화상가,그 밖의 대규모점포,200543.754911579,451888.040346722
3,폐업,서울특별시 양천구 목동동로 190(신정동 길훈로즈빌),홈플러스 익스프레스 신정4점,구분없음,188554.940218695,446701.745114511
1,영업/정상,서울특별시 강동구 성안로 176 (길동),롯데쇼핑㈜롯데슈퍼길동점,구분없음,211983.181564983,448483.889140704
1,영업/정상,서울특별시 노원구 한글비석로 396 (상계동),상계역전종합상가,쇼핑센터,206280.789903642,462002.498987713
1,영업/정상,서울특별시 구로구 구로중앙로 152 (구로동),이랜드리테일 NC구로점,백화점,189570.360930049,444336.051330144
1,영업/정상,,롯데백화점 영등포점,백화점,191741.345847708,445970.307641467
1,영업/정상,서울특별시 강북구 삼양로 247 (미아동),롯데쇼핑(주) 롯데마트 삼양점,복합쇼핑몰,201494.627293774,458136.342274236
1,영업/정상,서울특별시 용산구 청파로 109 나진상가 14동 (한강로3가),나진전자월드상가,전문점,196697.031086973,447931.108267379
1,영업/정상,서울특별시 용산구 청파로 109 나진상가 (한강로3가),나진산업 주식회사,전문점,196697.031086973,447931.108267379
1,영업/정상,서울특별시 종로구 통일로 246-10 무악현대아파트 지하 1층 (무악동),GS THE FRESH 무악현대점,대형마트,196467.975088253,452566.134030104
1,영업/정상,서울특별시 성동구 성수이로 32-15 (성수동2가),뚝도시장,시장,204775.366000022,448395.587760252
1,영업/정상,,청량리역 한양수자인 그라시엘 판매시설,그 밖의 대규모점포,203728.132135578,452778.89330743
1,영업/정상,서울특별시 동대문구 고산자로36길 3 경동시장 (제기동),경동시장,시장,203403.019535366,452985.725419514
1,영업/정상,서울특별시 동작구 노들로2길 7 노량진 드림스퀘어 복합빌딩 (노량진동),노량진 드림스퀘어,그 밖의 대규모점포,194571.152376388,445790.549860682
1,영업/정상,서울특별시 용산구 이촌로 200 LG프라자 지하1층 (이촌동),GS THE FRESH 용산이촌점,구분없음,197221.439324261,446524.508385914
1,영업/정상,서울특별시 서대문구 수색로2길 39(남가좌동 DMC금호리첸시아),이마트에브리데이 남가좌점,구분없음,192482.416512858,452143.491541077
1,영업/정상,서울특별시 광진구 자양로 168 102호 (구의동 광진 더프레236),GS THE FRESH 광진구의점,구분없음,207400.608063491,448930.683211743
1,영업/정상,서울특별시 강남구 압구정로 312 신사동동 1층 (신사동),GS THE FRESH 압구정점,구분없음,203069.441212025,447391.130408384
1,영업/정상,서울특별시 서대문구 거북골로 34 명지대학교 (남가좌동),이마트에브리데이 명지대점,구분없음,193139.52394401,453106.002592232
1,영업/정상,서울특별시 서초구 신반포로 176 (반포동),신세계백화점 강남점,백화점,200250.447804795,444683.220506107
1,영업/정상,서울특별시 노원구 공릉로 144 (공릉동 공릉빌딩),롯데쇼핑(주) 롯데슈퍼공릉점,구분없음,206952.444113646,457814.529614419
1,영업/정상,서울특별시 노원구 동일로204가길 46 (중계동),이천일아울렛 중계점,그 밖의 대규모점포,205931.05327036,459884.197207567
1,영업/정상,서울특별시 노원구 동일로 1414 (상계동),롯데백화점 노원점,백화점,205320.28476675,461419.881795004
1,영업/정상,서울특별시 중구 을지로45길 62 (신당동),누죤,그 밖의 대규모점포,201092.281213446,451637.932708365
1,영업/정상,서울특별시 성북구 숭인로8길 80 롯데캐슬클라시아 상가 101~104호 (길음동),GS THE FRESH 성북클라시아점,구분없음,202328.542538257,456302.296413002
3,폐업,서울특별시 광진구 자양로 168 (구의동),홈플러스(주)익스프레스 구의점,구분없음,207400.608063491,448930.683211743
1,영업/정상,서울특별시 광진구 긴고랑로11길 11 (중곡동),(주)이마트에브리데이 중곡동점,구분없음,207114.498872176,451296.049443757
3,폐업,서울특별시 광진구 긴고랑로 60 (중곡동),롯데쇼핑(주)롯데슈퍼 중곡점,구분없음,207235.581247334,451072.124043842
3,폐업,서울특별시 은평구 연서로17길 18-6 (갈현동),역촌중앙시장,그 밖의 대규모점포,192534.656897366,456773.714884876
1,영업/정상,서울특별시 관악구 청림6길 3 관악푸르지오 상가동 110113114호 (봉천동),지에스 더 프레시(GS THE FRESH) 관악청림점,구분없음,196384.544308046,442822.980265735
1,영업/정상,서울특별시 광진구 자양로 293 (구의동),롯데쇼핑(주)롯데슈퍼 아차산점,구분없음,208075.543534642,449971.642025946
3,폐업,서울특별시 광진구 아차산로 450 (구의동),롯데쇼핑(주)롯데슈퍼 구의점,구분없음,208087.647208835,448484.131343078
1,영업/정상,서울특별시 서대문구 가좌로 99(홍은동),롯데프레시 홍은점,구분없음,193440.549915639,453256.425998955
1,영업/정상,서울특별시 양천구 목동동로 196(신정동),홈플러스 익스프레스 오목교점,구분없음,188565.074701959,446750.881633578
1,영업/정상,서울특별시 동대문구 고산자로36길 3 2층 (제기동),노브랜드 경동시장점,구분없음,203403.019535366,452985.725419514
3,폐업,서울특별시 서초구 방배로37길 11 1층 (방배동 삼호회관),(주)지에스리테일 서초방배점,대형마트,198970.448010517,443479.894856733
1,영업/정상,서울특별시 동대문구  이문로  37 (회기동),베라체캠퍼스 에비뉴,그 밖의 대규모점포,204881.313219146,454280.040555974
1,영업/정상,서울특별시 양천구 월정로46길 11 (신월동외 1필지),롯데쇼핑(주)롯데슈퍼 신월점,구분없음,185164.559946017,448756.033565786
3,폐업,서울특별시 성동구 한림말길 56 (옥수동),GS수퍼 성동옥수점,구분없음,201462.251313062,448744.038108098
1,영업/정상,서울특별시 도봉구 도봉로110길 65 (창동),롯데슈퍼 창동점,구분없음,203207.625254256,460455.837628654
1,영업/정상,서울특별시 도봉구 도당로 10 (쌍문동),롯데슈퍼 쌍문점,구분없음,203048.669322526,461867.647869631
1,영업/정상,서울특별시 도봉구 방학로 223 (방학동),롯데슈퍼 방학점,구분없음,202326.175760253,462116.40856417
3,폐업,,(주)지에스리테일 GS수퍼 목동오거리점,구분없음,187670.416423662,447030.560396528
1,영업/정상,서울특별시 성북구 보국문로11길 18-19 정릉시장 고객편의시설 (정릉동),정릉시장상인회,시장,200729.859590291,456347.644834894
3,폐업,서울특별시 성동구 마장로35길 68 (마장동),토우마트마축일시장,그 밖의 대규모점포,203576.594691866,452041.559037331
1,영업/정상,서울특별시 뚝섬로 379,(주)이마트 성수점,대형마트,204614.272744322,448607.441251647
1,영업/정상,서울특별시 강남구 압구정로2길 46 1층 (신사동 ---------),이마트에브리데이 강남시장점,구분없음,201757.494098748,446282.45446652
1,영업/정상,서울특별시 영등포구 신길로 162 1층 일부 (신길동),GS THE FRESH 신길사러가점,구분없음,192108.925858666,444944.153786024
1,영업/정상,서울특별시 서대문구 신촌로 13 아륭빌딩 (창천동),롯데슈퍼 창천점,구분없음,193624.014939084,450696.745009002
﻿3,폐업,서울특별시 서대문구 통일로 413 연세24시사우나 (홍제동),롯데슈퍼 홍제점,구분없음,195196.693652181,453764.706268517
1,영업/정상,서울특별시 서대문구 거북골로 120(남가좌동 DMC센트레빌),롯데슈퍼 남가좌점,구분없음,192480.02944094,452634.55767379
1,영업/정상,서울특별시 은평구 불광로 20 (대조동),엔씨백화점 불광점,쇼핑센터,193661.732383169,456379.193899276
1,영업/정상,서울특별시 영등포구 양평로 47 (당산동5가),이랜드리테일 당산점,그 밖의 대규모점포,191177.584475692,447965.645513185
1,영업/정상,서울특별시 중구 마장로1길 21 (신당동),(주)광희패션몰,그 밖의 대규모점포,200982.709076616,451817.384038629
1,영업/정상,서울특별시 중구 남대문시장8길 7 (남창동),삼익패션타운,그 밖의 대규모점포,198091.202136386,450913.340731519
1,영업/정상,서울특별시 중구 을지로36길 35 (오장동),중부시장,그 밖의 대규모점포,200091.167605242,451433.579647276
1,영업/정상,서울특별시 중구 을지로45길 72 (신당동),디자이너크럽,그 밖의 대규모점포,201075.606676645,451683.017810123
1,영업/정상,서울특별시 중구 명동8가길 27 (충무로2가),선싸인,그 밖의 대규모점포,198737.553769773,451081.894647871
3,폐업,,월곡시장,시장,,
3,폐업,,정릉시장,시장,200741.814526594,456247.253686235
1,영업/정상,서울특별시 중구 마장로1길 18 (신당동),혜양엘리시움,그 밖의 대규모점포,201047.899695285,451814.35044652
1,영업/정상,서울특별시 중구 소월로 9 (남창동),남정종합상가,그 밖의 대규모점포,197843.820719318,450717.353642797
3,폐업,,장위시장,그 밖의 대규모점포,204411.779055457,456753.488817165
3,폐업,,삼선시장,시장,200571.15381745,454098.610861527
3,폐업,,코코마트,시장,204367.347787613,456732.945005445
1,영업/정상,서울특별시 종로구 삼일대로 428 낙원상가 506호 (낙원동),낙원상가,그 밖의 대규모점포,198838.912965902,452214.210961577
1,영업/정상,서울특별시 종로구 삼일대로 428 낙원상가 (낙원동),낙원상가,그 밖의 대규모점포,198838.912965902,452214.210961577
1,영업/정상,서울특별시 종로구 창경궁로 88 (예지동),광장시장,복합쇼핑몰,199837.41426735,451974.128468485
1,영업/정상,서울특별시 종로구 종로 347 (숭인동),홈플러스(주)익스프레스 숭인점,구분없음,201359.53353905,452395.659064842
1,영업/정상,서울특별시 종로구 종로 266 동대문종합시장D동상가  동 (종로6가),동대문종합시장D동상가,그 밖의 대규모점포,200579.409754868,452035.347658612
1,영업/정상,서울특별시 중구 을지로 276 (을지로7가 apMPLACE),에이피엠플레이스,쇼핑센터,200673.011457453,451443.279894262
1,영업/정상,,대림시장,시장,192661.661318718,453828.585982771
1,영업/정상,,양지시장,그 밖의 대규모점포,,
1,영업/정상,서울특별시 종로구 청계천로 41 (서린동),(주)영풍문고,전문점,198351.818737482,451921.60302604
1,영업/정상,서울특별시 중구 마장로 22 (신당동 DDP FASHION MALL),DDP FASHION MALL,그 밖의 대규모점포,200999.356221857,451654.418167327
1,영업/정상,,종로세운상가,대형마트,,
1,영업/정상,서울특별시 종로구 종로 183 (인의동 효성주얼리시티),효성주얼리시티,그 밖의 대규모점포,199812.609633255,452132.648343993
1,영업/정상,서울특별시 중구 다산로 222 (신당동),홈플러스익스프레스 신당점,구분없음,201308.536482314,451174.365486466
1,영업/정상,서울특별시 종로구 지봉로 81 (창신동 브라운스톤 창신),브라운스톤 창신상가,그 밖의 대규모점포,201258.062657124,452787.132831042
1,영업/정상,서울특별시 종로구 종로 266 (종로6가),동대문종합시장,그 밖의 대규모점포,200717.7490316,452011.865092338
1,영업/정상,서울특별시 종로구 종로 272 (종로6가),동대문종합시장 신관,그 밖의 대규모점포,200647.01325068,452054.764927519
1,영업/정상,서울특별시 종로구 종로44길 14 (창신동),동문시장,시장,200908.398396105,452025.346454838
1,영업/정상,서울특별시 종로구 창경궁로 109 (인의동),세운스퀘어,그 밖의 대규모점포,199670.979884558,452221.775006084
1,영업/정상,서울특별시  새문안로 91 1층 (고려빌딩),홈플러스(주)익스프레스 광화문점,대형마트,197700.034013631,452022.503467072
1,영업/정상,,광장주식회사,시장,199837.41426735,451974.128468485
1,영업/정상,서울특별시 중구 만리재로 175 401동 91011호 (만리동2가),지에스수퍼마켓 중구만리점,구분없음,,
1,영업/정상,,센터포인트 명동,쇼핑센터,198401.701305913,451374.312212737
1,영업/정상,서울특별시 중구 퇴계로85길 22 (황학동),서울중앙시장,그 밖의 대규모점포,201680.067548359,451610.962163829
1,영업/정상,,길음시장,그 밖의 대규모점포,,
1,영업/정상,서울특별시 종로구 종로 1 (종로1가),종로1번지아케이트,복합쇼핑몰,197993.904628438,452032.958591394
1,영업/정상,,영풍문고,대형마트,198351.818737482,451921.60302604
1,영업/정상,,동대문신발도매상가,그 밖의 대규모점포,,
1,영업/정상,서울특별시 종로구 난계로27길 51 신설종합시장 숭인동 (숭인동),신설종합시장,시장,201727.670840565,452264.420237876
1,영업/정상,서울특별시 종로구 난계로27길 51 신설종합시장 (숭인동),신설종합시장(주),그 밖의 대규모점포,201727.670840565,452264.420237876
2,휴업,,종로세운상가,그 밖의 대규모점포,,
2,휴업,,종로세운상가,그 밖의 대규모점포,,
2,휴업,,숭인제일아케이트,그 밖의 대규모점포,,
2,휴업,,광장시장주식회사,그 밖의 대규모점포,,
3,폐업,,크레타 망고 아울렛,전문점,201273.887781838,452163.292543039
﻿3,폐업,,중학아케이드,그 밖의 대규모점포,,
1,영업/정상,서울특별시 중구 남대문시장4길 21 (남창동),서울남대문시장,그 밖의 대규모점포,197951.150595295,450771.087810153
1,영업/정상,서울특별시 중구 마장로 30 (신당동),팀204,그 밖의 대규모점포,201096.681322159,451715.830447841
1,영업/정상,서울특별시 중구 청계천로 260-9 (을지로6가 통일의류종합상가),통일상가,그 밖의 대규모점포,200541.637728834,451814.45954577
1,영업/정상,서울특별시 중구 퇴계로 217 (충무로4가),진양상가,그 밖의 대규모점포,199571.599470393,451124.851387624
1,영업/정상,서울특별시 중구 삼일대로 363 (장교동),상제리제상가,그 밖의 대규모점포,198744.433228989,451677.065126229
1,영업/정상,서울특별시 중구 마장로 19 (신당동),(주)에리어식스,그 밖의 대규모점포,200989.686611204,451762.261508835
1,영업/정상,서울특별시 중구 다산로 274 (흥인동),우일타운,전문점,201390.623455546,451682.924382048
1,영업/정상,서울특별시 중구 을지로 157 (을지로4가),대림상가,그 밖의 대규모점포,199534.329650967,451608.222852119
1,영업/정상,서울특별시 중구 동호로37길 20 (방산동),방산종합시장,그 밖의 대규모점포,200002.952736046,451823.532462914
2,휴업,,진관시장,그 밖의 대규모점포,,
1,영업/정상,서울특별시 중구 마장로1길 28 (신당동),아트프라자,그 밖의 대규모점포,201070.979414952,451874.637536958
1,영업/정상,서울특별시 중구 다산로 32 (신당동),남산타운5상가,그 밖의 대규모점포,200984.713668049,449703.239755874
1,영업/정상,서울특별시 중구 다산로 32 (신당동),남산타운2상가,그 밖의 대규모점포,200984.713668049,449703.239755874
1,영업/정상,서울특별시 중구 장충단로 13-20 (을지로6가),현대시티타워,쇼핑센터,,
1,영업/정상,서울특별시 중구 퇴계로 123 (충무로2가),하이해리엇,그 밖의 대규모점포,198636.2503948,451005.721641592
1,영업/정상,서울특별시 중구 마장로1길 22 (신당동),올레오,쇼핑센터,201040.352596045,451852.142613352
1,영업/정상,서울특별시 중구 마장로 3 (신당동),맥스타일,구분없음,200863.594130764,451837.481623546
1,영업/정상,서울특별시 중구 장충단로13길 20 (을지로6가),통일상가,그 밖의 대규모점포,200613.510297669,451817.515366883
1,영업/정상,서울특별시 중구 마장로 13 (신당동),제일평화시장,그 밖의 대규모점포,200938.52813687,451798.00308625
1,영업/정상,서울특별시 중구 한강대로 405 (봉래동2가),롯데아울렛 서울역점,쇼핑센터,197230.206089772,450446.684395506
1,영업/정상,서울특별시 중구 한강대로 405 (봉래동2가),롯데아울렛 서울역점,쇼핑센터,197364.626754215,450397.369597089
1,영업/정상,서울특별시 중구 다산로 32 (신당동),(주)지에스리테일 남산타운점,그 밖의 대규모점포,200984.713668049,449703.239755874
1,영업/정상,서울특별시 중구 장충단로 263 (을지로6가),밀리오레,그 밖의 대규모점포,200664.582936542,451781.8683954
1,영업/정상,서울특별시 중구 남대문로 30 (남창동),굳앤굳 디자이너월드,그 밖의 대규모점포,198079.694295498,450952.174489406
1,영업/정상,,숭례문상가,그 밖의 대규모점포,197831.002724157,450794.31483169
1,영업/정상,서울특별시 중구 을지로 30 (소공동 롯데호텔),호텔롯데아케이드,그 밖의 대규모점포,198259.65357739,451392.198218657
1,영업/정상,서울특별시 중구 마장로 40 (신당동),에이피엠패션몰,그 밖의 대규모점포,201031.479363871,451759.262402974
1,영업/정상,서울특별시 중구 청계천로 160 세운청계상가 (산림동),청계상가,그 밖의 대규모점포,199521.200809167,451751.424132583
1,영업/정상,서울특별시 중구 장충단로 253 (을지로6가),헬로우에이피엠,그 밖의 대규모점포,200649.776732085,451689.785216541
1,영업/정상,서울특별시 중구 청계천로 334 (신당동),청평화시장,그 밖의 대규모점포,201250.876993355,451908.773811626
1,영업/정상,서울특별시 중구 다산로 293 (신당동),디오트,그 밖의 대규모점포,201236.031514508,451872.409388295
1,영업/정상,서울특별시 중구 청계천로 400-0 (황학동),주식회사 이마트 청계천점,대형마트,201823.908977364,452076.818664092
1,영업/정상,서울특별시 중구 청계천로 400 (황학동),베네치아메가몰,그 밖의 대규모점포,201823.908977364,452076.818664092
1,영업/정상,서울특별시 중구 명동8길 27 (명동2가 엠 플라자),엠플라자(M plaza),쇼핑센터,198619.38819773,451135.740279961
1,영업/정상,서울특별시 중구 장충단로 247 (을지로6가굿모닝시티쇼핑몰),굿모닝시티 쇼핑몰,쇼핑센터,200573.641273539,451621.036467544
1,영업/정상,서울특별시 중구  청계천로  274 (을지로6가),평화시장,그 밖의 대규모점포,200644.673810142,451908.700024524
1,영업/정상,서울특별시 중구 명동길 14 (명동2가),눈스퀘어,그 밖의 대규모점포,198418.741655644,451237.168596152
2,휴업,서울특별시 중구 을지로 264 (을지로6가),롯데패션몰,쇼핑센터,200548.038848161,451497.626572161
2,휴업,서울특별시 중구 을지로 276 (을지로7가),라모도 쇼핑몰,그 밖의 대규모점포,200673.011457453,451443.279894262
3,폐업,서울특별시 중구 서소문로6길 34 (중림동),합동시장,그 밖의 대규모점포,197037.368787577,450812.939747734
3,폐업,서울특별시 중구 마른내로 140 (쌍림동),(주)심풍유통,그 밖의 대규모점포,200247.445072989,451352.512042888
3,폐업,서울특별시 중구 남대문로 84 (남대문로2가),케레스타,그 밖의 대규모점포,198421.647678142,451369.545909652
3,폐업,서울특별시 중구 세종대로9길 58-12 (서소문동),대한통운마트,그 밖의 대규모점포,,
3,폐업,서울특별시 중구 청계천로 400 (황학동),신세계 이마트 청계천점,그 밖의 대규모점포,202011.80009600000,452413.41289400000
3,폐업,서울특별시 중구 명동길 14 (명동2가),아바타,그 밖의 대규모점포,198418.741655644,451237.168596152
3,폐업,서울특별시 중구 칠패로 5 (의주로2가),서소문화훼종합물류센터,그 밖의 대규모점포,197263.068324911,450957.847180654
3,폐업,서울특별시 중구 동호로 249 (장충동2가),호텔신라아케이트,그 밖의 대규모점포,200632.985507216,450610.61087631
3,폐업,서울특별시 중구 남대문시장10길 2 (회현동1가),메사,그 밖의 대규모점포,198129.435542814,450900.239718295
4,취소/말소/만료/정지/중지,서울특별시 중구 퇴계로 115 (충무로1가 밀레오레 명동),밀리오레명동,그 밖의 대규모점포,198562.632745775,450975.116406048
﻿4,취소/말소/만료/정지/중지,서울특별시 중구 을지로 276 (을지로6가),라모도쇼핑몰,그 밖의 대규모점포,200673.011457453,451443.279894262
4,취소/말소/만료/정지/중지,서울특별시 중구 마장로 22 (신당동),패션몰 유어스,그 밖의 대규모점포,200999.356221857,451654.418167327
1,영업/정상,서울특별시 용산구 한강대로23길 55 (한강로3가),아이파크몰(I PARK MALL),쇼핑센터,196762.077394917,447480.039577359
1,영업/정상,서울특별시 용산구 대사관로34길 26 허준빌딩 1층 (한남동),롯데슈퍼 한남점(가맹점),구분없음,200431.145594386,447763.414163072
1,영업/정상,,국제센터아케이드,그 밖의 대규모점포,197646.514005514,447909.070650149
1,영업/정상,서울특별시 용산구 청파로 113-12 (한강로2가),(주)전자타운,그 밖의 대규모점포,196775.639878418,447984.6345458
1,영업/정상,서울특별시 용산구 한강대로 92 (한강로2가),LS Avenue,그 밖의 대규모점포,197099.381481836,447328.548832245
1,영업/정상,서울특별시 용산구 보광로 30 (보광동),보광시장,시장,199955.429742269,447219.161582186
1,영업/정상,서울특별시 용산구 효창원로 270 (서계동),만리시장,시장,196716.165873094,449892.557718372
1,영업/정상,서울특별시 용산구 이태원로 179 (이태원동),해밀톤 쇼핑몰,쇼핑센터,199363.595799729,448050.926289223
1,영업/정상,서울특별시 용산구 청파로 74 (한강로3가),(주)에스와이에스홀딩스,전문점,196370.746398773,447841.698787531
1,영업/정상,,삼익아파트상가,그 밖의 대규모점포,205020.608686581,456783.766604012
1,영업/정상,서울특별시 용산구 청파로 77 (원효로3가),원효전자상가,전문점,196385.232032928,447938.19246116
1,영업/정상,서울특별시 용산구 이촌로 352 (용산동6가),신동아 쇼핑센터,쇼핑센터,198622.89264988,446114.155238838
1,영업/정상,서울특별시 용산구 이촌로 352 (용산동6가),신동아쇼핑센터,쇼핑센터,198622.89264988,446114.155238838
1,영업/정상,서울특별시 용산구 청파로 122 (한강로2가),(주)농협유통하나로클럽용산점,대형마트,196813.258497258,447881.970772064
1,영업/정상,서울특별시 용산구 청파로 113-12 (한강로2가),전자타운,전문점,196775.639878418,447984.6345458
1,영업/정상,서울특별시 용산구 이태원로14길 6 (이태원동),이태원시장,시장,199051.158829761,447953.601666521
1,영업/정상,서울특별시 용산구 청파로 100 12동 2층 (한강로3가),(주)서부티엔디,전문점,196605.511573689,447841.270074498
3,폐업,서울특별시 용산구 한강대로 205 (한강로1가),롯데마켓999 용산파크자이가맹점,구분없음,197514.145785647,448264.322314594
3,폐업,서울특별시 용산구 이촌로 224 (이촌동),한강상가,시장,197450.277644237,446437.197878548
3,폐업,서울특별시 용산구 청파로20길 83 (한강로3가),터미널전자상가,전문점,196610.663839509,447742.348636253
3,폐업,서울특별시 용산구 원효로 51 (산천동),삼성테마트,그 밖의 대규모점포,195547.140326252,447976.775939762
1,영업/정상,서울특별시 성동구 왕십리로 241 (행당동),파크에비뉴 엔터식스 한양대점,복합쇼핑몰,203523,450411
1,영업/정상,,성동용답상가시장,시장,204566.046414287,451260.933119786
1,영업/정상,서울특별시 용산구 한강대로23길 55 (한강로3가),아이파크(I PARK)백화점,백화점,196762.077394917,447480.039577359
1,영업/정상,서울특별시 용산구 새창로 181 (한강로2가 선인상가),선인상가,전문점,196839.641743356,447863.232025192
1,영업/정상,서울특별시 성동구 왕십리로 333 (하왕십리동),홈플러스(주) 익스프레스 왕십리점,구분없음,202806.018487131,451160.356013436
1,영업/정상,서울특별시 성동구 독서당로 303-11 (금호동3가),금남시장,시장,201939.255278432,449589.21383235
1,영업/정상,서울특별시 성동구 자동차시장1길 70 (용답동 장안평중고자동차시장),자동차매매센타,전문점,205784.868811814,450883.524006222
1,영업/정상,서울특별시 성동구 독서당로 160 한남하이츠아파트 (옥수동),한남하이츠상가,그 밖의 대규모점포,201181.598996876,448609.588125745
1,영업/정상,서울특별시 성동구 행당로 87 행당동 대림아파트 (행당동),대림리빙프라자,그 밖의 대규모점포,202326.503044305,450625.58422744
1,영업/정상,서울특별시 성동구 행당로 84 행당 한진타운 종합상가 (행당동),한진종합상가,그 밖의 대규모점포,202511.142930696,450401.303715561
1,영업/정상,서울특별시 성동구 아차산로7길 28 (성수동2가),(주)인트램,그 밖의 대규모점포,204830.977323063,449477.448459906
1,영업/정상,서울특별시 성동구 마장로31길 40 (마장동일대),마장축산물시장,시장,203323.787758273,451940.205444395
1,영업/정상,서울특별시 성동구 무학로6길 50 (도선동),성동삼성쉐르빌상가,그 밖의 대규모점포,203017.021457357,451346.281102634
1,영업/정상,서울특별시 성동구 왕십리광장로 17 (행당동),(주)이마트 왕십리점,대형마트,203292.151898869,451267.730901002
1,영업/정상,서울특별시 성동구 왕십리광장로 17 왕십리민자역사 (행당동),ENTER-6,그 밖의 대규모점포,203321.562330114,451001.868687869
1,영업/정상,서울특별시 성동구 동호로 100 (금호동3가),홈플러스(주) 익프스레스 금호2점,구분없음,201383.023709556,449744.280482389
1,영업/정상,서울특별시 성동구 행당로 6 (금호동1가),홈플러스(주) 익스프레스 금호점,구분없음,201772.807083568,450250.366445197
1,영업/정상,서울특별시 성동구 아차산로 41 (성수동1가),홈플러스(주)익스프레스 뚝섬점,구분없음,204257.584861091,449412.544118545
